date,firm_id,E,sigma_E,D,r,V,sigma_V,DD,PD_raw,PD_smoothed,success
2020-01-17,AAPL,1307300.0,0.4678,132480.0,0.0176,1437468.7504065714,0.4254387730222134,2.041699530605125,2.774395296272834e-08,3.6078111460124867e-08,True
2020-01-21,AAPL,1298460.0,0.4678,132480.0,0.0175,1428641.7679163108,0.4251727782025832,2.041818501328581,2.951644990227175e-08,3.519831211529986e-08,True
2020-01-22,AAPL,1303050.0,0.4678,132480.0,0.0175,1433231.7679247172,0.4253092940836168,2.041757451244801,2.859503602128915e-08,3.4342113792615405e-08,True
2020-01-23,AAPL,1309340.0,0.4678,132480.0,0.0174,1439534.7867632809,0.42549110938194135,2.041676113816447,2.7406139200908577e-08,3.346868511400083e-08,True
2020-01-24,AAPL,1305600.0,0.4678,132480.0,0.0174,1435794.7867567579,0.4253809019810572,2.0417254205310997,2.8121630811049697e-08,3.2812361614139646e-08,True
2020-01-27,AAPL,1267180.0,0.4678,132480.0,0.0174,1397374.7866780874,0.42421461410322,2.042246460988237,3.6726911499252796e-08,3.328216688056778e-08,True
2020-01-28,AAPL,1303050.0,0.4678,132480.0,0.0173,1433257.8068816413,0.4253015672061385,2.0417609072199476,2.8646523854247486e-08,3.273673638691039e-08,True
2020-01-29,AAPL,1330420.0,0.4678,132480.0,0.0173,1460627.806926339,0.42609792465639207,2.0414044042042487,2.373899053060323e-08,3.16964321208022e-08,True
2020-01-30,AAPL,1328380.0,0.4678,132480.0,0.0173,1458587.8069233096,0.42603959960048304,2.0414305362629825,2.407215267605143e-08,3.082848166336107e-08,True
2020-01-31,AAPL,1269560.0,0.4678,132480.0,0.0172,1399780.8282444638,0.4242808287393561,2.0422169165135697,3.618442475405516e-08,3.142988041601031e-08,True
2020-02-03,AAPL,1265990.0,0.4678,132480.0,0.0172,1396210.8282360726,0.4241695537168658,2.042266564048471,3.710003842853867e-08,3.2058833707269625e-08,True
2020-02-04,AAPL,1307810.0,0.4678,132480.0,0.0172,1438030.8283216,0.4254383893462849,2.041699702262473,2.7746442550457047e-08,3.158565725546846e-08,True
2020-02-05,AAPL,1318520.0,0.4678,132480.0,0.0171,1448753.8510732956,0.42574772579573483,2.0415612560223897,2.580020238002797e-08,3.0956963068876896e-08,True
2020-02-06,AAPL,1333990.0,0.4678,132480.0,0.0171,1464223.8510968653,0.42619202161776726,2.0413622375593405,2.3209817436988644e-08,3.01223303939057e-08,True
2020-02-07,AAPL,1315800.0,0.4678,132480.0,0.0171,1446033.8510688664,0.4256686251861296,2.0415966674391135,2.6286403281772886e-08,2.9712241503676058e-08,True
2020-02-10,AAPL,1322090.0,0.4678,132480.0,0.017,1452336.875115066,0.42584727682598533,2.041516680422052,2.519925461331615e-08,2.9233079680649154e-08,True
2020-02-11,AAPL,1314100.0,0.4678,132480.0,0.017,1444346.8751021316,0.4256151981017331,2.041620581849342,2.6619216228592283e-08,2.895725828815337e-08,True
2020-02-12,AAPL,1345210.0,0.4678,132480.0,0.017,1475456.8751484856,0.42650466422507544,2.0412220718956235,2.1523508704123888e-08,2.8177138692817674e-08,True
2020-02-13,AAPL,1335690.0,0.4678,132480.0,0.0169,1465949.9004739863,0.4262326993484564,2.0413440063089463,2.2984205504892218e-08,2.763485744376694e-08,True
2020-02-14,AAPL,1336030.0,0.2622,132480.0,0.0169,1466289.900679223,0.23890709868337004,3.7595929346997345,6.6132673770673844e-24,2.4761757051258787e-08,True
2020-02-18,AAPL,1311550.0,0.2669,132480.0,0.0168,1441822.9273206121,0.24278480274309042,3.6916470932458676,6.825932129704103e-23,2.219753403531835e-08,True
2020-02-19,AAPL,1330590.0,0.2687,132480.0,0.0168,1460862.9273206121,0.24473858998923986,3.666035300653888,8.859065932916187e-23,1.990699577428653e-08,True
2020-02-20,AAPL,1316990.0,0.2705,132480.0,0.0168,1447262.9273206121,0.2461513994969353,3.641002557549028,2.257792670021543e-22,1.7859345221828025e-08,True
2020-02-21,AAPL,1287070.0,0.2769,132480.0,0.0167,1417355.9552647306,0.25144684486363506,3.5544814658383515,3.7450570942242435e-21,1.6027558222532993e-08,True
2020-02-24,AAPL,1226040.0,0.3042,132480.0,0.0167,1356325.9552647306,0.2749791571504688,3.225369147279176,2.5920751406706132e-17,1.4387862686708667e-08,True
2020-02-25,AAPL,1184390.0,0.3186,132480.0,0.0167,1314675.9552647306,0.2870263599854273,3.0743129881683813,1.2853884703842142e-15,1.2919300629064618e-08,True
2020-02-26,AAPL,1203260.0,0.3154,132480.0,0.0166,1333558.9845117084,0.2845829906346134,3.1066037790770795,4.862516257177313e-16,1.1603357275692263e-08,True
2020-02-27,AAPL,1124550.0,0.3634,132480.0,0.0166,1254848.9845116767,0.3256658570427537,2.6791571309896116,5.530984932577356e-12,1.0424209259055706e-08,True
2020-02-28,AAPL,1123870.0,0.3636,132480.0,0.0166,1254168.9845116755,0.3258246193668557,2.6776129842197034,5.731251374145842e-12,9.366730995866235e-09,True
2020-03-02,AAPL,1228590.0,0.4581,132480.0,0.0165,1358902.0148466602,0.4141704656360062,2.0900136800255584,2.4676066814981806e-08,1.091830484608739e-08,True
2020-03-03,AAPL,1189490.0,0.4648,132480.0,0.0165,1319802.014588717,0.4189074941249697,2.057796622141377,5.2585490710339016e-08,1.5135514033537338e-08,True
2020-03-04,AAPL,1244740.0,0.4859,132480.0,0.0164,1375065.045562843,0.4398476823760039,1.959337485982209,1.3958945741670446e-07,2.7716471505766737e-08,True
2020-03-05,AAPL,1204280.0,0.4941,132480.0,0.0164,1334605.0439607454,0.44585082791375186,1.92417755572818,2.9437506723520757e-07,5.4643461958342294e-08,True
2020-03-06,AAPL,1188300.0,0.4946,132480.0,0.0164,1318625.0435334204,0.4457166962457557,1.9222917333462075,3.3565860220217045e-07,8.299240452060232e-08,True
2020-03-09,AAPL,1094290.0000000002,0.5419,132480.0,0.0163,1224628.0102178277,0.4842254785120499,1.7383036730311643,5.8161014524215385e-06,6.608424177879506e-07,True
2020-03-10,AAPL,1173170.0,0.581,132480.0,0.0163,1303507.8487016584,0.5229065725102477,1.6049431470582072,1.7201901674233284e-05,2.326725554969796e-06,True
2020-03-11,AAPL,1132370.0,0.5812,132480.0,0.0163,1262707.7962496183,0.5212090427273876,1.60513347238903,2.0986117165137593e-05,4.204613123881379e-06,True
2020-03-12,AAPL,1020510.0,0.6374,132480.0,0.0162,1150858.2539015142,0.5652169271467493,1.4453411650333094,0.00017792240357096165,2.1676443151280202e-05,True
2020-03-13,AAPL,1142910.0,0.7373,132480.0,0.0162,1273242.3247694392,0.6618811989761348,1.2106411573373017,0.0009278271139767973,0.00011276093925160497,True
2020-03-16,AAPL,995860.0,0.8139,132480.0,0.0162,1126109.5362775463,0.7200477142996741,1.0727371922393705,0.004211474060744993,0.0005245422569121605,True
2020-03-17,AAPL,1039550.0,0.8271,132480.0,0.0161,1169804.7032843714,0.7352997278434101,1.0492559048764103,0.004441538293832196,0.0009178838880247762,True
2020-03-18,AAPL,1014220.0,0.8207,132480.0,0.0161,1144477.4827155247,0.7275874104413943,1.0606870466113627,0.004371725861764464,0.0012645706228673252,True
2020-03-19,AAPL,1006400.0,0.8194,132480.0,0.0161,1136657.3000465634,0.725796323906435,1.0631163568633235,0.00438692655838701,0.0015778655894859652,True
2020-03-20,AAPL,942480.0,0.8329,132480.0,0.016,1072706.2884760478,0.7322170951845097,1.0429811903350399,0.005999945999243093,0.0020214234892475674,True
2020-03-23,AAPL,922420.0,0.8334,132480.0,0.016,1052637.3314541196,0.7307662806549375,1.042897533261596,0.006338024589546793,0.0024542691320902643,True
2020-03-24,AAPL,1015070.0,0.8925,132480.0,0.016,1145184.9484991306,0.7917631654088635,0.9490850579629296,0.009424935525684559,0.003153058311027222,True
2020-03-25,AAPL,1009460.0,0.8925,132480.0,0.0159,1139584.7399342654,0.7912678942840959,0.94927260594116,0.009535752558884048,0.003792746904938826,True
2020-03-26,AAPL,1062500.0,0.9051,132480.0,0.0159,1192616.5936586098,0.8070194996525207,0.9295998081750282,0.009664047401084052,0.004381051609679913,True
2020-03-27,AAPL,1018640.0,0.9108,132480.0,0.0159,1148711.8150905774,0.8084615808006926,0.9229922403786879,0.011094011942020105,0.005053556140482523,True
2020-03-30,AAPL,1047710.0,0.9165,132480.0,0.0158,1177794.0064113867,0.8160518976475758,0.9141558688295973,0.011044887347984426,0.005653659814467565,True
2020-03-31,AAPL,1045500.0,0.9159,132480.0,0.0158,1175584.6462835055,0.8153275700757077,0.9150539305514839,0.011031666963612132,0.006192244481559275,True
2020-04-01,AAPL,990420.0,0.9235,132480.0,0.0158,1120437.984395955,0.8173009545846458,0.9064279462524929,0.013108196695265391,0.006884746895294161,True
2020-04-02,AAPL,1007080.0,0.9263,132480.0,0.0157,1137112.7074495817,0.8213227483815442,0.9020671405992416,0.013008478868754243,0.0074978429441982155,True
2020-04-03,AAPL,992630.0,0.9254,132480.0,0.0157,1122655.0999702455,0.819198142580786,0.9037725582419136,0.013269269358474283,0.008075598651804839,True
2020-04-06,AAPL,1079160.0,0.956,132480.0,0.0157,1209126.1812342189,0.8542727992661607,0.8606050462379933,0.014641064812067367,0.008732772872465358,True
2020-04-07,AAPL,1066580.0,0.9518,132480.0,0.0156,1196567.1898671973,0.8494277675121955,0.8664049444590555,0.01446096435294096,0.009306084784655961,True
2020-04-08,AAPL,1093949.9999999998,0.9538,132480.0,0.0156,1223950.2690601596,0.8534694355538283,0.8629977965427489,0.01402153422290144,0.00977799477634701,True
2020-04-09,AAPL,1101770.0,0.9345,132480.0,0.0156,1231851.4095976243,0.8366217826694156,0.8880901160555852,0.011737081058319089,0.009974039890880282,True
2020-04-13,AAPL,1123530.0,0.9361,132480.0,0.0155,1253632.5144149195,0.8397244084398023,0.8853331517478203,0.011455559570297622,0.010122284745897702,True
2020-04-14,AAPL,1180140.0,0.9076,132480.0,0.0154,1310371.9074872583,0.817904683692106,0.9227576324707585,0.007938908806785716,0.009903823957387843,True
2020-04-15,AAPL,1169430.0,0.9031,132480.0,0.0154,1299668.8285792875,0.8130976490140744,0.9293877364726548,0.007745230732061603,0.009687855024404836,True
2020-04-16,AAPL,1178780.0,0.8931,132480.0,0.0154,1309046.4963079893,0.8046608977876426,0.9434438900783235,0.006879373471022955,0.009406878525771512,True
2020-04-17,AAPL,1162800.0,0.8889,132480.0,0.0153,1293082.9757902771,0.7997734586606097,0.9499600432275455,0.006793678043948065,0.00914545100517551,True
2020-04-20,AAPL,1138660.0,0.8901,132480.0,0.0153,1268930.8584006052,0.7991883524079967,0.9488703818356412,0.007206709306961761,0.00895150507759421,True
2020-04-21,AAPL,1103470.0,0.8634,132480.0,0.0153,1233785.3164028258,0.7725867587151432,0.9896755231619102,0.005838746790719353,0.008640125562755256,True
2020-04-22,AAPL,1135260.0,0.8416,132480.0,0.0152,1265634.6168046275,0.7551732161746275,1.022932031660648,0.004255155708805254,0.008201497124508454,True
2020-04-23,AAPL,1130840.0,0.8352,132480.0,0.0152,1261222.7184131807,0.749108346941866,1.033373941874004,0.003978921807672415,0.007779125670118017,True
2020-04-24,AAPL,1163480.0,0.7826,132480.0,0.0152,1293920.9360933464,0.7038127280493979,1.123003580647068,0.001820088312781505,0.0071830772439597035,True
2020-04-27,AAPL,1164330.0,0.7037,132480.0,0.0151,1294815.8439702534,0.632809696340395,1.2813407500425342,0.0004665643565636691,0.006511279184474599,True
2020-04-28,AAPL,1145460.0,0.589,132480.0,0.0151,1275954.2218507966,0.52876311942601,1.5805949255802336,2.5851623510925156e-05,0.005862608882249974,True
2020-04-29,AAPL,1183030.0,0.5835,132480.0,0.0151,1313524.3350080089,0.525532033012449,1.5969170509607709,1.8048569412327016e-05,0.0052780494047809145,True
2020-04-30,AAPL,1208020.0,0.5784,132480.0,0.015,1338527.4509609458,0.5220061712996125,1.6125547659817951,1.343381213229909e-05,0.004751503983726856,True
2020-05-01,AAPL,1188470.0,0.5807,132480.0,0.015,1318977.415279267,0.5232428539323709,1.6056248642961302,1.5965921814849358e-05,0.00427788228807144,True
2020-05-04,AAPL,1205300.0,0.5421,132480.0,0.015,1335807.5913618684,0.48913729935170974,1.7355053743577427,3.2344296808978456e-06,0.0038503623491642856,True
2020-05-05,AAPL,1223490.0,0.5348,132480.0,0.0149,1354010.6566477476,0.4832477283087054,1.7618149429838195,2.1210563243544874e-06,0.0034654935341834918,True
2020-05-06,AAPL,1236070.0,0.4612,132480.0,0.0149,1366590.6809130393,0.4171515973753509,2.0746426479742444,2.9571290428403894e-08,0.0031189109215096693,True
2020-05-07,AAPL,1248820.0,0.4598,132480.0,0.0149,1379340.680960393,0.41629123621300307,2.081343396423047,2.43835802967662e-08,0.0028069929330436835,True
2020-05-08,AAPL,1278570.0,0.4425,132480.0,0.0148,1409103.7338526999,0.40150857006664037,2.16944467275557,5.184120854834611e-09,0.0025262703973755072,True
2020-05-11,AAPL,1298630.0,0.419,132480.0,0.0148,1429163.7338908897,0.3807303230009963,2.300687033219241,5.455370084792397e-10,0.002273624166271778,True
2020-05-12,AAPL,1283840.0,0.4184,132480.0,0.0148,1414373.7338906007,0.3797855143631631,2.3044101850014136,5.853634310047689e-10,0.002046246219236835,True
2020-05-13,AAPL,1268370.0,0.4213,132480.0,0.0147,1398916.7879143998,0.3819843221970308,2.2875666049989825,8.831524017213834e-10,0.001841609058768273,True
2020-05-14,AAPL,1276190.0,0.3819,132480.0,0.0147,1406736.7879209023,0.3464592418321614,2.5403143905149053,1.1276454172579456e-11,0.0016574379263907904,True
2020-05-15,AAPL,1268540.0,0.3834,132480.0,0.0147,1399086.78792088,0.34762549414349914,2.5298534650153974,1.473735639626359e-11,0.001491685850943669,True
2020-05-18,AAPL,1298460.0,0.3799,132480.0,0.0146,1429019.8432524775,0.34519111566538574,2.554259168154081,6.921420936219587e-12,0.0013425105563439742,True
2020-05-19,AAPL,1290980.0,0.3016,132480.0,0.0146,1421539.8432525198,0.2738998621491626,3.253661942156121,4.729692332758978e-18,0.001208254065501215,True
2020-05-20,AAPL,1316140.0,0.2991,132480.0,0.0146,1446699.8432525198,0.27210722042873164,3.2816702717449293,1.6141171024933256e-18,0.0010874242564699482,True
2020-05-21,AAPL,1306280.0,0.2968,132480.0,0.0145,1436852.8998896661,0.2698285281562327,3.3081346484266185,1.0365235523244213e-18,0.0009786782648406559,True
2020-05-22,AAPL,1314610.0,0.2968,132480.0,0.0145,1445182.8998896661,0.2699839910874381,3.3080644010760563,8.97626243982223e-19,0.0008808075499309258,True
2020-05-26,AAPL,1305770.0,0.2962,132480.0,0.0144,1436355.9578325413,0.26927104737745683,3.3150878823635397,8.912014389370531e-19,0.0007927244553276224,True
2020-05-27,AAPL,1311380.0,0.2632,132480.0,0.0144,1441965.9578325413,0.2393643299177426,3.745102072687161,1.807386959901806e-23,0.0007134501147212161,True
2020-05-28,AAPL,1312060.0,0.2606,132480.0,0.0143,1442659.017081276,0.23700876730721981,3.7835381531234322,6.442178040622141e-24,0.0006421035682471895,True
2020-05-29,AAPL,1310700.0,0.2607,132480.0,0.0143,1441299.017081276,0.23707744557649504,3.7820557797078913,6.911070380055301e-24,0.000577891968076575,True
2020-06-01,AAPL,1326850.0,0.2566,132480.0,0.0143,1457449.017081276,0.2336065998305044,3.8440702861927583,8.982053965174603e-25,0.0005201017641628591,True
2020-06-02,AAPL,1332970.0,0.2451,132480.0,0.0142,1463582.077636001,0.22322693844520808,4.029247744596156,4.408484001434805e-27,0.000468090771993667,True
2020-06-03,AAPL,1340280.0,0.2197,132480.0,0.0142,1470892.077636001,0.20019110844263685,4.506134637225216,1.880031972154384e-33,0.00042128103403663426,True
2020-06-04,AAPL,1328720.0,0.2135,132480.0,0.0142,1459332.077636001,0.19439147797509207,4.639662786757797,3.6017627219957656e-35,0.0003791523954208563,True
2020-06-05,AAPL,1366630.0,0.2218,132480.0,0.0141,1497255.1394968468,0.2024494860303896,4.462449190731103,3.385585782897198e-33,0.00034123672235812056,True
2020-06-08,AAPL,1374790.0,0.2113,132480.0,0.0141,1505415.1394968468,0.1929654610584104,4.688621208722777,1.513697769239583e-36,0.0003071126989714295,True
2020-06-09,AAPL,1418140.0,0.2236,132480.0,0.0141,1548765.1394968468,0.20474124539061803,4.425486372656787,2.3816757981422463e-33,0.00027640114464269253,True
2020-06-10,AAPL,1454690.0,0.2193,132480.0,0.014,1585328.2026639439,0.20122868941840774,4.513880564452402,4.322950430586229e-35,0.00024876079978928254,True
2020-06-11,AAPL,1384820.0,0.2612,132480.0,0.014,1515458.2026639439,0.23868357619509176,3.7740881611476507,1.662645281920326e-24,0.00022388453319547872,True
2020-06-12,AAPL,1396720.0,0.2571,132480.0,0.014,1527358.2026639439,0.2351096885965636,3.8359125913266134,2.3031104494847816e-25,0.000201495928718121,True
2020-06-15,AAPL,1414060.0,0.25,132480.0,0.0139,1544711.2671374232,0.22885506629225735,3.947741154343788,6.4030101069111805e-27,0.00018134621340865745,True
2020-06-16,AAPL,1451460.0,0.256,132480.0,0.0139,1582111.2671374232,0.23485943572652285,3.852509342679143,4.245557356805956e-26,0.00016321149289342125,True
2020-06-17,AAPL,1449420.0,0.2556,132480.0,0.0139,1580071.2671374232,0.23446521632348638,3.858718424599384,3.716716543612266e-26,0.0001468902632729318,True
2020-06-18,AAPL,1450100.0,0.2557,132480.0,0.0138,1580764.332917415,0.23456410405173858,3.8571642089135607,3.8404683343358405e-26,0.0001322011718774769,True
2020-06-19,AAPL,1441770.0,0.2573,132480.0,0.0138,1572434.332917415,0.23591918129324266,3.8325621965491425,9.338521455194865e-26,0.00011898100198456752,True
2020-06-22,AAPL,1479510.0,0.2589,132480.0,0.0138,1610174.332917415,0.2378904759873824,3.807979387769294,8.288370118130134e-26,0.00010708285909496573,True
2020-06-23,AAPL,1511130.0,0.2614,132480.0,0.0137,1641807.4000040502,0.24059422652431176,3.7703290485638736,1.2560729142955342e-25,9.637453860566786e-05,True
2020-06-24,AAPL,1484440.0,0.2654,132480.0,0.0137,1615117.4000040502,0.24392677305195729,3.711990802105819,1.1428932994273338e-24,8.673705673548112e-05,True
2020-06-25,AAPL,1504160.0,0.2614,132480.0,0.0137,1634837.4000040502,0.24050552275158404,3.7703696617936138,1.4511228191678951e-25,7.806332837415477e-05,True
2020-06-26,AAPL,1457920.0,0.282,132480.0,0.0136,1588610.4683974592,0.2588006610981973,3.4868903035638366,8.495614302719115e-22,7.025697715964907e-05,True
2020-06-29,AAPL,1491410.0,0.2851,132480.0,0.0136,1622100.4683974592,0.26212987342597,3.4474640718592156,1.304451559725238e-21,6.323126455824848e-05,True
2020-06-30,AAPL,1503990.0,0.2801,132480.0,0.0136,1634680.4683974592,0.2577063876552662,3.5110444861652854,1.9360527480553422e-22,5.690812604522613e-05,True
2020-07-01,AAPL,1501100.0,0.2791,132480.0,0.0135,1631803.5380977732,0.25674476106411775,3.5240649919059006,1.44403547568044e-22,5.1217303674377454e-05,True
2020-07-02,AAPL,1501100.0,0.2761,132480.0,0.0135,1631803.5380977732,0.2539850538506065,3.563625294643307,4.968430806669665e-23,4.6095565396218476e-05,True
2020-07-06,AAPL,1541220.0,0.2809,132480.0,0.0134,1671936.6091051225,0.2589384640337777,3.5004817763527223,1.3214030962250705e-22,4.148600244891452e-05,True
2020-07-07,AAPL,1536460.0,0.2821,132480.0,0.0134,1667176.6091051225,0.2599816738982069,3.4851144050501204,2.176633039879952e-22,3.733739701380208e-05,True
2020-07-08,AAPL,1572160.0,0.2843,132480.0,0.0133,1702889.6814196378,0.26247448230042036,3.4570069525689378,2.492263125178884e-22,3.360365310834399e-05,True
2020-07-09,AAPL,1578960.0,0.2843,132480.0,0.0133,1709689.6814196378,0.2625612895879906,3.4569671104198796,2.2190497668673604e-22,3.024328439220731e-05,True
2020-07-10,AAPL,1581680.0,0.2841,132480.0,0.0133,1712409.6814196378,0.2624110879692934,3.4594697160005867,1.97867712697856e-22,2.721895319469232e-05,True
2020-07-13,AAPL,1574540.0,0.2851,132480.0,0.0132,1705282.75504145,0.2632415956992627,3.4469549320530004,3.146243721979101e-22,2.4497055641005173e-05,True
2020-07-14,AAPL,1600550.0,0.2861,132480.0,0.0132,1731292.75504145,0.26449446705851554,3.4343325367800337,2.8436447961865516e-22,2.2047348267188455e-05,True
2020-07-15,AAPL,1611600.0,0.2861,132480.0,0.0132,1742342.75504145,0.264631490123344,3.434269561789312,2.3648876603277836e-22,1.9842611974599716e-05,True
2020-07-16,AAPL,1591710.0,0.2912,132480.0,0.0131,1722465.8299706897,0.26909442469093164,3.372090158094595,1.753360606889752e-21,1.7858349589785296e-05,True
2020-07-17,AAPL,1588480.0,0.289,132480.0,0.0131,1719235.8299706897,0.26702021419301486,3.3987160841754243,9.09997015794105e-22,1.6072513669049785e-05,True
2020-07-20,AAPL,1621970.0,0.2848,132480.0,0.0131,1752725.8299706897,0.2635535162940826,3.4504424688527138,1.2799431557188848e-22,1.446526152312174e-05,True
2020-07-21,AAPL,1599530.0,0.2904,132480.0,0.013,1730298.9062074877,0.2684527568698343,3.3816747677939105,1.1985735603221644e-21,1.3018734739800947e-05,True
2020-07-22,AAPL,1604120.0,0.2795,132480.0,0.013,1734888.9062074877,0.2584324206536231,3.5182483351735874,2.6868320646177275e-23,1.1716860754703918e-05,True
2020-07-23,AAPL,1531020.0,0.3069,132480.0,0.013,1661788.9062074877,0.2827495332100412,3.1934867440959294,4.388289648312851e-19,1.0545174265228888e-05,True
2020-07-24,AAPL,1527280.0,0.2686,132480.0,0.0129,1658061.9837519748,0.2474137949030998,3.6661810601476543,1.7986300386891678e-24,9.490656503362231e-06,True
2020-07-27,AAPL,1563490.0,0.2746,132480.0,0.0129,1694271.9837519748,0.2534034427239942,3.5833587548473513,9.174822368476616e-24,8.541590581397575e-06,True
2020-07-28,AAPL,1537820.0,0.2795,132480.0,0.0129,1668601.9837519748,0.2575932989174118,3.5186334396862913,8.709788668639925e-23,7.6874313032388e-06,True
2020-07-29,AAPL,1567230.0,0.2749,132480.0,0.0128,1698025.0626042816,0.25372506925392774,3.5793006958319795,9.614752404212532e-24,6.918687994699525e-06,True
2020-07-30,AAPL,1586270.0,0.276,132480.0,0.0128,1717065.0626042816,0.2549760804911853,3.564462108729973,1.0261828479494945e-23,6.22681905087511e-06,True
2020-07-31,AAPL,1752360.0,0.4031,132480.0,0.0128,1883155.0626042674,0.37510257629762395,2.3940410489035218,2.215635779236087e-12,5.604137250424109e-06,True
2020-08-03,AAPL,1796390.0,0.4049,132480.0,0.0127,1927198.1427645264,0.3774175028705034,2.382336004564058,1.975582740568814e-12,5.0437236282290464e-06,True
2020-08-04,AAPL,1808460.0,0.401,132480.0,0.0127,1939268.1427645325,0.37395161793011505,2.4071092976931996,1.082612969043001e-12,4.5393512969515785e-06,True
2020-08-05,AAPL,1814920.0,0.3988,132480.0,0.0127,1945728.1427645343,0.3719893235255432,2.4212946479626187,7.670917374006729e-13,4.085416181825745e-06,True
2020-08-06,AAPL,1878330.0,0.4003,132480.0,0.0126,2009151.2242328748,0.37423539331197203,2.411187610045522,5.713375827891849e-13,3.67687457044365e-06,True
2020-08-07,AAPL,1835660.0,0.4098,132480.0,0.0126,1966481.2242328601,0.38253783373604944,2.3515065314340795,2.7229471634598444e-12,3.3091873449240704e-06,True
2020-08-10,AAPL,1862350.0,0.3944,132480.0,0.0126,1993171.2242328767,0.36851366841571476,2.449918897294402,2.8672375053834817e-13,2.978268606080371e-06,True
2020-08-11,AAPL,1806930.0,0.4069,132480.0,0.0125,1937764.3070094138,0.3794268549283508,2.369703699572015,2.3550512135247334e-12,2.6804419542283035e-06,True
2020-08-12,AAPL,1866940.0,0.4141,132480.0,0.0125,1997774.3070094045,0.3869805767879571,2.3250514572658236,3.681618408611494e-12,2.4123981053005127e-06,True
2020-08-13,AAPL,1899920.0,0.4141,132480.0,0.0124,2030767.3910943042,0.3874185074516899,2.3248494167032954,2.904379462459023e-12,2.171158567658293e-06,True
2020-08-14,AAPL,1898220.0,0.4143,132480.0,0.0124,2029067.3910943032,0.38758325578060676,2.323651086459215,3.0134757613540594e-12,1.954042998024448e-06,True
2020-08-17,AAPL,1893290.0,0.4115,132480.0,0.0124,2024137.3910943093,0.38489918622451175,2.340705206785033,2.2053601893244954e-12,1.758638907243388e-06,True
2020-08-18,AAPL,1909100.0,0.4104,132480.0,0.0123,2039960.4764876806,0.3840734409729494,2.3473608024439128,1.712509443889437e-12,1.5827751784431372e-06,True
2020-08-19,AAPL,1911480.0,0.408,132480.0,0.0123,2042340.4764876836,0.38185789716954055,2.3621952058955102,1.237293590256269e-12,1.424497776773427e-06,True
2020-08-20,AAPL,1953980.0,0.4103,132480.0,0.0123,2084840.4764876838,0.3845464450203285,2.3477142659850343,1.2205590874748856e-12,1.282048115032641e-06,True
2020-08-21,AAPL,2054620.0,0.4293,132480.0,0.0122,2185493.5631896206,0.4035922962895163,2.2351872134571047,6.264804656526294e-12,1.153843925053187e-06,True
2020-08-24,AAPL,2079270.0,0.4274,132480.0,0.0122,2210143.563189635,0.4020915258639159,2.245820830177111,4.2858731897038e-12,1.0384599571202893e-06,True
2020-08-25,AAPL,2062100.0,0.4299,132480.0,0.0122,2192973.563189619,0.4042441753862175,2.2317657973003904,6.40154567284912e-12,9.346145983107669e-07,True
2020-08-26,AAPL,2090150.0,0.4301,132480.0,0.0121,2221036.6512003345,0.40475402070652083,2.2304917268590123,5.492147408579001e-12,8.411536850602594e-07,True
2020-08-27,AAPL,2065160.0,0.4299,132480.0,0.0121,2196046.651200329,0.4042775153334236,2.2317503479512273,6.286420576147693e-12,7.570389430626141e-07,True
2020-08-28,AAPL,2061760.0,0.4298,132480.0,0.0121,2192646.6512003285,0.40414375349425946,2.2323315917512225,6.350127547939801e-12,6.813356820408292e-07,True
2020-08-31,AAPL,2131800.0,0.4345,132480.0,0.012,2262699.7405198975,0.4093636831867569,2.2057768528644885,7.041233728652566e-12,6.132028165602153e-07,True
2020-09-01,AAPL,2216630.0,0.4373,132480.0,0.012,2347529.7405199064,0.41291587578694006,2.1900085776450475,5.823517131962673e-12,5.518831161219825e-07,True
2020-09-02,AAPL,2170730.0,0.4465,132480.0,0.012,2301629.7405197904,0.4211063698325617,2.1411183352383163,2.0898571341168827e-11,4.966968934484648e-07,True
2020-09-03,AAPL,1996990.0,0.493,132480.0,0.0119,2127902.831117087,0.4626696555224744,1.9208657959077444,3.409104407013065e-09,4.473681138054472e-07,True
2020-09-04,AAPL,1998350.0,0.4924,132480.0,0.0119,2129262.831118741,0.46212591769708106,1.923456806837565,3.2358748217575593e-09,4.02954889308358e-07,True
2020-09-08,AAPL,1863880.0,0.5381,132480.0,0.0118,1994805.921774523,0.5027826636560095,1.7422591779756553,1.1970575234160278e-07,3.7462997526802746e-07,True
2020-09-09,AAPL,1938170.0,0.542,132480.0,0.0118,2069095.9218814725,0.5077039373443244,1.7274822610372607,1.0925998264970053e-07,3.4809297571642807e-07,True
2020-09-10,AAPL,1874930.0,0.5537,132480.0,0.0118,2005855.9200205593,0.517558986503325,1.6865271145931475,2.6596127065990556e-07,3.398798051300616e-07,True
2020-09-11,AAPL,1850280.0,0.5563,132480.0,0.0117,1981219.012420528,0.5195340736981415,1.677746872069995,3.3578380318784886e-07,3.394702049322176e-07,True
2020-09-14,AAPL,1905700.0,0.4774,132480.0,0.0117,2036639.016319067,0.4467071348730641,1.9910944442623324,1.6087305942522026e-09,3.0568405722947644e-07,True
2020-09-15,AAPL,1908760.0,0.4728,132480.0,0.0117,2039699.016323852,0.44244847916405056,2.012433173270242,1.0835825875129351e-09,2.7522400954705875e-07,True
2020-09-16,AAPL,1852490.0,0.4816,132480.0,0.0116,1983442.1108627222,0.44980349006897824,1.9723151886417487,2.9921196882240613e-09,2.480008203856466e-07,True
